N,P,K,temperature,humidity,ph,rainfall,previous_crop,soil_type,water_requirement,investment_per_acre,crop_duration,label,previous_crop_profit_per_acre,predicted_crop_profit_per_acre
50,118,183,24.441791561360823,93.1489419338507,5.500788661309555,196.45894849946455,Rice,Loamy Soil,High,76235,Short (3-4 months),Sugarcane,67606,144430
138,23,118,40.53440372526725,85.41691671278323,9.776933726772615,244.10495641057958,Wheat,Loamy Soil,Low,47098,Medium (5-7 months),Sugarcane,51792,81521
77,37,146,9.339982861634098,85.27204750196736,9.779508946801446,87.54428682574562,Chilli,Sandy Soil,Medium,55774,Short (3-4 months),Peanut,44337,30652
79,68,39,12.56573935945608,59.833442014754034,7.52250700699502,125.51804816958894,Cotton,Black Soil,Medium,50570,Long (8-12 months),Chilli,62428,91766
9,30,114,31.310634109971204,84.55620208776752,5.9405922894246315,203.61236744162088,Cotton,Black Soil,High,33147,Short (3-4 months),Soybean,23338,134277
79,5,49,12.484330049171568,68.04845959660882,8.967872560795449,133.34949346528907,Cotton,Red Soil,High,52655,Long (8-12 months),Millets,26203,36483
123,81,165,24.467606245577258,52.88133553039094,4.632209367618045,127.11670025241106,Rice,Sandy Soil,High,74070,Short (3-4 months),Sesame,83439,115669
33,107,65,26.523206425942575,78.76184810433044,7.385890895923185,116.77578028936466,Chilli,Loamy Soil,Medium,61413,Long (8-12 months),Rice,86932,114064
120,100,97,38.80537255435822,65.68747287087052,8.579336945043686,158.451754749434,Wheat,Red Soil,High,60892,Medium (5-7 months),Maize,29832,86625
79,80,76,42.19057087887745,14.43065657047877,3.5310229714549735,133.8033972386456,Sugarcane,Black Soil,High,76474,Long (8-12 months),Cotton,99175,27058
52,37,185,26.676830211167548,99.7249441127672,6.281084415444358,172.5306811220415,Rice,Black Soil,Low,55203,Long (8-12 months),Cotton,78066,21590
17,86,119,26.611639226499978,51.10651769940582,5.189155439972954,294.96712767332093,Chilli,Sandy Soil,High,67165,Medium (5-7 months),Barley,27566,134572
101,73,82,34.154360236282514,63.26875508408356,8.637903467860617,155.32698279496438,Sugarcane,Red Soil,Medium,76328,Medium (5-7 months),Maize,47342,140950
134,87,54,15.534495357696871,49.05642172591378,9.44376921147343,235.93786256214395,Cotton,Red Soil,Low,51285,Short (3-4 months),Groundnut,47141,55287
97,110,147,41.614423937003856,22.856345536354894,4.6187897854288575,206.28380147636182,Chilli,Red Soil,Low,62271,Short (3-4 months),Maize,84033,102110
44,106,46,8.867457044354394,85.75257824626743,4.660316414749858,175.28357269041277,Wheat,Red Soil,Medium,30155,Medium (5-7 months),Groundnut,88987,68659
34,118,118,8.888190791082012,72.76930227658622,9.689996188111483,225.8267862632899,Rice,Black Soil,Medium,64844,Long (8-12 months),Chilli,81999,65754
113,50,24,30.63003377339704,85.28159629038589,6.796905753184397,197.61306275652063,Chilli,Sandy Soil,Medium,31196,Long (8-12 months),Sesame,35218,79851
20,124,96,20.72635422492361,55.7437594890623,4.133681394164876,39.006018977195325,Cotton,Sandy Soil,Low,55205,Long (8-12 months),Barley,42559,52917
95,52,72,22.69991853383869,82.12621469892945,3.99378408892584,227.7756464480725,Rice,Red Soil,Medium,42262,Long (8-12 months),Maize,73859,70787
43,72,139,16.542720089600408,82.64160364665581,9.70556963787023,272.14972560231655,Sugarcane,Red Soil,High,56976,Long (8-12 months),Groundnut,50793,22914
79,87,70,23.03751419926523,43.086645934780904,6.282456121376432,244.27183641038368,Cotton,Red Soil,Medium,35852,Short (3-4 months),Maize,65660,68291
55,89,77,37.6807368528835,14.607208140813857,9.563134604538208,125.8264823985321,Sugarcane,Red Soil,Medium,45940,Medium (5-7 months),Maize,51073,59362
137,130,155,33.19439096430298,87.96231679028999,7.214260819669615,271.4170257437415,Cotton,Red Soil,High,67493,Long (8-12 months),Groundnut,25950,77155
54,125,40,12.124340938016722,30.08550969642006,8.148612237061164,48.47655926269363,Wheat,Red Soil,Low,45601,Medium (5-7 months),Groundnut,54947,133693
42,133,144,10.80095682341017,88.7274705397173,5.2990791327935165,126.23822945184166,Rice,Black Soil,Medium,41197,Medium (5-7 months),Chilli,75479,24468
49,24,155,26.46640176436817,67.26099224272494,3.938956489780929,21.591708212975806,Chilli,Sandy Soil,Low,53670,Medium (5-7 months),Sesame,20870,142538
5,69,143,34.2716516517218,68.67060333251496,8.560058770706787,120.2871706058618,Sugarcane,Red Soil,Low,52037,Medium (5-7 months),Maize,69363,94676
61,65,133,31.982998068668767,35.450546801731875,4.58675087751049,31.689990911969673,Sugarcane,Sandy Soil,Medium,44944,Short (3-4 months),Peanut,44227,146113
54,83,43,38.93991481535525,48.77115038787278,8.111063109726242,229.0811945854379,Sugarcane,Loamy Soil,Medium,33157,Long (8-12 months),Sugarcane,20368,63659
139,18,97,13.469922463861895,41.011756410048136,3.9905521522817557,96.21001524835854,Wheat,Red Soil,High,38551,Long (8-12 months),Groundnut,25509,142339
115,73,74,29.936044077965278,30.57544214393256,7.20426097012582,173.36097271633477,Wheat,Black Soil,Medium,35794,Long (8-12 months),Cotton,55277,118854
30,126,163,35.52114253843742,76.36549931613581,8.347869883205721,184.93352475397552,Wheat,Loamy Soil,Medium,47916,Short (3-4 months),Rice,40677,112288
73,53,141,41.509255806867806,22.474101142928575,3.6279120614814513,106.09037291380359,Cotton,Sandy Soil,High,65559,Short (3-4 months),Barley,98918,83183
33,138,188,12.341430267913115,58.14580858485117,6.002313107860596,88.58022994704079,Wheat,Sandy Soil,High,68086,Medium (5-7 months),Peanut,27296,122405
9,120,22,17.177149700928183,60.206737825933445,7.288292713819857,173.57720291020863,Rice,Loamy Soil,High,55112,Long (8-12 months),Wheat,61198,43244
51,94,131,21.183121728385466,96.1574333756093,8.63807949369,86.81302806367924,Rice,Sandy Soil,Low,49391,Long (8-12 months),Peanut,24054,36483
77,93,63,27.670728806415166,88.78566524775783,5.163994992826818,63.959696601751006,Cotton,Sandy Soil,High,70388,Medium (5-7 months),Sesame,83578,103511
2,121,71,23.06573547726982,56.40748554888112,8.753377618552737,227.42393970897308,Sugarcane,Sandy Soil,Medium,49514,Long (8-12 months),Sesame,84825,80309
134,126,113,38.83545563222391,86.62459997449216,7.671037693706018,109.29427798211091,Wheat,Red Soil,Medium,38174,Short (3-4 months),Millets,97773,71551
3,19,135,41.95136582419729,82.02939307187442,5.7345355599778784,144.8242833700526,Wheat,Red Soil,Medium,58543,Long (8-12 months),Millets,69289,35243
47,11,34,11.26790318314516,16.649429757942357,5.431001267248745,274.15607770622245,Wheat,Loamy Soil,High,45032,Medium (5-7 months),Rice,73408,83585
73,58,196,33.209417652449126,93.30716772694403,8.018960651532982,55.63669232308855,Sugarcane,Loamy Soil,Medium,78987,Medium (5-7 months),Wheat,77462,80591
78,8,202,12.80807914050536,73.22787521259033,8.160804494142788,38.06432000678166,Rice,Black Soil,Low,33661,Medium (5-7 months),Cotton,75933,90043
3,5,95,40.11924870573833,71.8603730391402,7.601222206483463,139.82303804870415,Sugarcane,Red Soil,Low,40920,Medium (5-7 months),Maize,47873,66143
3,109,6,13.777783165470726,75.42040984464879,6.360634383798429,191.355423246268,Rice,Black Soil,Medium,59183,Medium (5-7 months),Chilli,47761,120296
119,70,24,43.37966021030367,33.52548987373484,3.646511986508133,149.78263357930837,Sugarcane,Loamy Soil,Low,62388,Long (8-12 months),Wheat,20028,91854
118,85,101,23.73269191083598,16.758809849203754,7.195811471101722,22.58220822290978,Cotton,Black Soil,Medium,40833,Short (3-4 months),Cotton,30906,124604
16,142,33,22.136105709356883,34.13254467757275,7.441330887550921,133.1606355317229,Sugarcane,Loamy Soil,High,44125,Long (8-12 months),Wheat,30314,20344
95,72,13,29.257443100704563,82.37230919586267,5.049518072480597,154.09363832356829,Chilli,Red Soil,High,34578,Long (8-12 months),Millets,35496,136921
69,106,8,22.56892490416545,65.46218730601223,4.81147443251993,283.74722485241944,Sugarcane,Black Soil,Medium,55332,Medium (5-7 months),Soybean,29586,53661
96,55,44,17.004704295109377,45.228227549097454,9.062395030282625,41.50187761807547,Wheat,Black Soil,Low,67323,Short (3-4 months),Soybean,86124,87096
7,34,187,30.751223402877994,34.96199769006626,4.661270313325476,211.75838282682324,Rice,Loamy Soil,Low,74265,Long (8-12 months),Wheat,64351,123972
113,43,145,34.209013814794325,82.82266971398374,4.853745816642684,130.05382943720812,Sugarcane,Loamy Soil,Medium,35497,Medium (5-7 months),Sugarcane,42427,62736
4,142,138,41.76996092610176,53.50834629701297,7.509830590334689,263.3523401768667,Rice,Sandy Soil,High,55425,Short (3-4 months),Peanut,95738,124887
46,67,77,23.083383884324903,66.6991000022856,5.556809624706316,203.75966786073428,Chilli,Sandy Soil,Medium,35277,Short (3-4 months),Peanut,31164,148915
39,65,30,33.42173331281698,15.335665291410004,6.341454382460876,129.8377163842264,Chilli,Red Soil,High,76773,Long (8-12 months),Maize,54257,44699
121,69,107,37.876605834895486,51.113461068957314,6.913453310176376,198.2426218484435,Chilli,Sandy Soil,Medium,79688,Short (3-4 months),Peanut,61864,119586
134,85,45,37.79924966971884,15.58114138072478,9.491508293392254,144.47849080654302,Sugarcane,Red Soil,Low,31751,Long (8-12 months),Millets,96283,36135
139,16,46,10.01998284779274,81.75941764184604,5.180175662761722,219.90028934867144,Wheat,Black Soil,Medium,48302,Long (8-12 months),Cotton,68081,21286
93,128,132,21.221835968788657,35.624834133833005,3.7910213388844256,240.15273439453512,Chilli,Red Soil,Medium,39128,Medium (5-7 months),Maize,86609,136200
27,6,65,9.293302123895954,28.584411688494626,4.249699516318076,213.25859183946062,Wheat,Red Soil,Low,53780,Medium (5-7 months),Maize,32446,35181
76,77,66,28.309508400262082,93.67209747329075,3.8366575374148506,124.19324832959644,Wheat,Black Soil,Low,68550,Short (3-4 months),Chilli,60413,54502
48,80,200,38.97391891199453,15.801724925652234,8.354120273621296,29.905406320149257,Sugarcane,Sandy Soil,Low,43894,Long (8-12 months),Barley,57240,49426
85,29,25,37.225420147278975,31.216014581506503,9.812445461873446,58.704756891621486,Chilli,Loamy Soil,Low,49369,Short (3-4 months),Sugarcane,24406,129746
53,122,163,37.09757495382463,34.87329277532419,4.020579763301131,149.32786773769618,Chilli,Sandy Soil,Low,59006,Medium (5-7 months),Peanut,58587,85224
17,112,47,21.08709534279476,84.79195002983705,5.334422844729044,183.10417643338718,Rice,Sandy Soil,Low,56579,Short (3-4 months),Barley,70773,115842
26,103,153,10.440254797635099,75.1291536409633,8.994858263058862,46.2176260772511,Sugarcane,Red Soil,Low,65239,Short (3-4 months),Millets,32081,94020
71,26,111,14.83440101719475,97.18800516700351,9.275880462756401,149.07809269071245,Wheat,Black Soil,Low,47892,Medium (5-7 months),Chilli,70830,143238
133,60,161,32.19914674516842,73.8238667890307,4.895535144852117,99.85724694242259,Chilli,Black Soil,Low,35930,Medium (5-7 months),Cotton,69749,82708
121,59,187,13.490071813609953,34.5162049795668,9.413814481218555,39.198204405439085,Sugarcane,Sandy Soil,Medium,48598,Short (3-4 months),Barley,82508,131083
104,44,62,13.19334558967962,28.559867952071713,7.220823932953239,118.61305712175104,Rice,Black Soil,Medium,30605,Long (8-12 months),Chilli,73770,24622
68,125,156,21.151192567055904,79.01431539791656,9.903179590422955,196.46345972250714,Rice,Black Soil,Low,47833,Long (8-12 months),Cotton,56685,134059
70,8,49,12.120196321838945,91.48693246178716,3.6493066224972477,236.21503772652835,Wheat,Sandy Soil,High,62570,Short (3-4 months),Sesame,83581,66027
116,30,84,20.318592178627917,92.41013288115656,8.558674218175149,232.21339349771722,Wheat,Black Soil,Low,54684,Short (3-4 months),Chilli,98730,60922
31,116,141,42.619287539001895,80.35940368023948,3.8602597655253006,162.32798159446403,Chilli,Black Soil,Low,60689,Medium (5-7 months),Cotton,22693,100003
108,117,198,9.520967261132332,82.35414894179165,8.227380718455185,46.6297173357425,Chilli,Black Soil,High,49481,Long (8-12 months),Soybean,81155,144931
96,27,134,37.76994067108466,71.03886048084422,9.574837611732038,186.0079382335235,Rice,Sandy Soil,Medium,33780,Long (8-12 months),Peanut,29870,132485
0,62,169,43.453209164962786,77.33596168956313,5.6059418280328,34.48265365390327,Chilli,Loamy Soil,Medium,39374,Short (3-4 months),Sugarcane,25975,70586
107,12,131,24.034319255344023,24.20623666333303,5.683878773499638,138.52477775621173,Sugarcane,Black Soil,Medium,57410,Medium (5-7 months),Soybean,88254,40689
113,120,169,41.69098299725003,42.478982848691714,5.043558270468161,203.6321878328594,Wheat,Loamy Soil,High,44829,Long (8-12 months),Sugarcane,99784,102952
40,55,201,17.926525962719218,53.528027790370025,6.278126478163427,54.564106009332264,Rice,Red Soil,Low,50431,Medium (5-7 months),Millets,52106,35986
7,5,50,43.05855721502702,71.20636179380435,6.545068352595676,193.20761795168133,Chilli,Loamy Soil,Medium,35368,Medium (5-7 months),Sugarcane,60415,35259
29,124,10,38.8505813918045,50.06331692820206,7.182040582009021,207.53371146502374,Sugarcane,Red Soil,Low,46111,Short (3-4 months),Millets,82704,23480
45,34,52,39.65722431586886,46.404308736597955,7.931515952753656,268.07959008706763,Chilli,Black Soil,Medium,73536,Short (3-4 months),Chilli,70370,83400
104,21,131,13.370033856965406,62.57173488109474,7.477450633180809,80.54724539876865,Cotton,Sandy Soil,Low,49621,Long (8-12 months),Sesame,80120,85213
95,106,116,39.14719192092249,48.06999556427973,4.140897062009754,248.26619076797104,Wheat,Sandy Soil,High,72896,Medium (5-7 months),Sesame,89449,38514
60,126,140,41.64803484534663,20.476525408817984,7.56965314910469,115.96651493785262,Rice,Black Soil,Medium,37609,Long (8-12 months),Cotton,32009,94765
88,90,36,37.369347999712275,97.36016976751102,4.743927869272548,128.2113101890881,Rice,Black Soil,High,50291,Short (3-4 months),Cotton,87117,24029
125,73,105,12.009694354774796,93.65220422172246,6.9433465528263305,288.85257421514257,Rice,Red Soil,Medium,71053,Medium (5-7 months),Maize,38102,146222
60,93,81,11.780124980840554,17.602021172311225,7.2828636743492385,161.65767163474698,Rice,Loamy Soil,High,75567,Long (8-12 months),Sugarcane,93893,36004
119,75,199,21.288178647665475,59.62195799936697,6.310094286915426,262.3746049707445,Sugarcane,Sandy Soil,Low,59191,Medium (5-7 months),Sesame,20077,46682
120,62,72,33.392206169244645,75.35975875985862,6.190960302122947,214.67606137981517,Cotton,Loamy Soil,High,55262,Long (8-12 months),Sugarcane,68225,49735
47,63,32,9.259653544009117,66.53782136311244,6.239607569352257,136.8452944339915,Wheat,Black Soil,Low,60753,Long (8-12 months),Soybean,61537,37359
58,41,172,41.955506272385236,44.55169807589003,5.015368373665101,32.23649377420871,Wheat,Red Soil,High,45984,Medium (5-7 months),Millets,22183,137174
10,104,148,27.137486197548746,83.11787610074671,8.669454648297455,157.35242635489345,Chilli,Red Soil,Low,58360,Medium (5-7 months),Maize,40119,73910
24,117,61,21.31488925804109,66.95652510964332,6.62809240911432,124.44269562586037,Chilli,Black Soil,High,39676,Medium (5-7 months),Chilli,58755,95885
45,24,59,28.3844009548002,34.74006213817819,6.75315641068042,166.24615038668074,Rice,Loamy Soil,High,31227,Short (3-4 months),Sugarcane,96027,78808
53,21,87,33.770693644309404,66.6552531627675,4.691933788418238,223.70949462244408,Chilli,Loamy Soil,Medium,78969,Long (8-12 months),Sugarcane,59062,133124
33,8,110,18.34940129903459,37.80391573311883,6.562496736987122,169.73437374363454,Chilli,Black Soil,High,33497,Long (8-12 months),Cotton,44640,136090
83,54,90,18.971280955179946,65.33657461147952,6.316401932624368,207.02289760221487,Rice,Black Soil,Medium,60884,Medium (5-7 months),Chilli,47179,58240
134,86,171,25.141552899052733,79.77834614234166,6.167071147766942,214.9041323839262,Rice,Sandy Soil,Medium,55182,Short (3-4 months),Peanut,53930,149725
61,54,80,32.17263884255918,40.19327632431441,6.373554394915985,237.16939671735489,Chilli,Black Soil,High,72132,Short (3-4 months),Soybean,76218,45970
56,20,187,33.44255257306655,38.476888803104345,5.087019652773453,201.07233664380198,Wheat,Sandy Soil,High,79677,Long (8-12 months),Barley,86755,149348
92,76,162,20.11898974944276,76.55376289573138,8.616285932866482,265.3585590413702,Wheat,Black Soil,Medium,58362,Long (8-12 months),Chilli,33324,149350
115,65,108,20.0644469966659,57.837470571182195,4.7602240045673145,103.71519964253899,Chilli,Sandy Soil,Low,36762,Long (8-12 months),Peanut,40949,97960
75,48,174,25.801326043908162,26.156558025651854,6.972663059815912,252.8482511854951,Sugarcane,Black Soil,High,47560,Long (8-12 months),Cotton,25398,43645
132,54,137,27.71154754642647,61.037144776922645,5.5781913263176595,196.04080279944273,Cotton,Sandy Soil,Medium,63729,Long (8-12 months),Barley,89923,101208
75,84,105,31.45763935233237,71.11086422337871,8.128111088861043,190.92669112907745,Wheat,Loamy Soil,High,76982,Short (3-4 months),Wheat,83454,146468
36,34,177,30.352744917480607,56.37550878536916,7.949342449094737,72.08842122826174,Chilli,Black Soil,High,32282,Long (8-12 months),Cotton,37748,136537
29,53,196,21.807855317996207,67.76353633887564,7.9951635243619705,255.1548816473671,Rice,Red Soil,Medium,35047,Medium (5-7 months),Millets,71636,55243
41,102,36,19.172125442942118,45.53475427735553,9.197749904674875,187.66027827242468,Cotton,Black Soil,Low,46988,Medium (5-7 months),Cotton,52156,120611
60,29,102,19.556672308184304,89.50761896632716,8.525360981899222,70.54673127764052,Wheat,Loamy Soil,High,35146,Long (8-12 months),Sugarcane,33926,38050
47,60,16,31.317784339820886,34.82871222795097,5.624437814316442,34.06692136720666,Sugarcane,Red Soil,Low,77523,Medium (5-7 months),Groundnut,26760,142420
83,8,111,23.92078831444516,38.37603646909438,6.035793616840701,155.64497336285936,Cotton,Red Soil,Low,46554,Long (8-12 months),Groundnut,72409,76856
92,16,70,13.507725610434164,80.57912871296952,9.082346961212469,98.8816246606989,Chilli,Red Soil,Low,47424,Short (3-4 months),Groundnut,60494,139416
67,40,56,9.032092279359679,19.21788530171795,8.801584900241647,102.78752862851684,Sugarcane,Sandy Soil,Medium,70170,Short (3-4 months),Sesame,81104,29648
